"ID tài sản video","ID video chung","ID Trang","Tên Trang","Tiêu đề","Thời lượng (giây)","Thời gian đăng","Nhãn tùy chỉnh","Bình luận về dữ liệu",Ngày,"Số người tiếp cận","Lượt xem video trong tối thiểu 3 giây","Lượt xem video trong tối thiểu 1 phút","Số Giây xem","Số Giây xem trung bình","Số người xem trong tối thiểu 3 giây","Số người xem trong tối thiểu 1 phút","Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo","Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên","Cảm xúc, bình luận và lượt chia sẻ","Cảm xúc","Bình luận","Lượt chia sẻ"
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/14/2026,0,1,0,10.721,5.36,1,0,0,1,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/15/2026,3482,1924,132,58077.084,18.03,1666,125,0,1924,92,71,15,6
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/16/2026,457,325,13,7183.223,11.756,291,13,0,325,7,6,0,1
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/17/2026,413,113,4,2560.872,7.576,104,4,0,113,2,2,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/18/2026,352,111,7,2814.486,10.051,101,6,0,111,3,3,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/19/2026,165,34,1,1740.407,13.923,32,1,0,34,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/20/2026,109,41,4,1805.863,18.427,41,4,0,41,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/21/2026,91,36,1,972.326,11.306,33,1,0,36,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/22/2026,38,16,2,1234.412,31.651,14,1,0,16,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/23/2026,29,15,1,418.774,14.44,14,1,0,15,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/24/2026,24,11,1,626.399,25.055,10,1,0,11,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/25/2026,33,21,2,584.654,19.488,19,2,0,21,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/26/2026,18,2,0,22.98,2.298,2,0,0,2,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/27/2026,41,17,0,297.615,7.831,16,0,0,17,1,1,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/28/2026,53,39,1,647.235,10.273,38,1,0,39,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/29/2026,10,4,0,80.647,5.76,4,0,0,4,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/30/2026,10,7,1,216.744,9.852,7,1,0,7,0,0,0,0
848379138035058,,198980770851754,"Chim Cút","Sử dụng AI học kiến thức",1881,"01/15/2026 04:43",,,01/31/2026,25,13,0,163.272,4.664,13,0,0,13,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/09/2026,0,4,0,83.985,20.996,3,0,0,4,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/10/2026,3122,1717,143,44772.03,14.612,1591,137,0,1717,105,81,18,6
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/11/2026,1209,547,30,11229.129,9.07,522,29,0,547,12,10,1,1
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/12/2026,689,241,5,3457.587,5.368,236,5,0,241,10,10,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/13/2026,861,320,11,5195.762,7.246,316,11,0,320,5,5,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/14/2026,638,203,7,3454.569,6.373,200,7,0,203,6,3,0,3
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/15/2026,346,87,7,2278.114,7.91,86,7,0,87,3,2,1,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/16/2026,235,69,1,949.83,5.366,67,1,0,69,4,3,0,1
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/17/2026,113,34,0,556.354,4.523,30,0,0,34,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/18/2026,41,19,0,237.882,4.574,19,0,0,19,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/19/2026,16,12,0,138.832,6.31,12,0,0,12,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/20/2026,22,4,1,289.999,19.333,4,1,0,4,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/21/2026,31,7,0,137.358,5.494,7,0,0,7,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/22/2026,10,5,0,184.479,18.447,5,0,0,5,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/23/2026,13,2,0,74.971,7.497,2,0,0,2,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/24/2026,9,3,0,32.567,3.618,3,0,0,3,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/25/2026,14,3,0,19.474,1.947,3,0,0,3,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/26/2026,2,0,0,0,0,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/27/2026,12,1,0,23.992,2.665,1,0,0,1,1,1,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/28/2026,27,11,2,419.898,17.495,10,2,0,11,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/29/2026,2,0,0,2.137,0.712,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/30/2026,4,0,0,3.626,0.604,0,0,0,0,0,0,0,0
2381448515624083,,198980770851754,"Chim Cút","Khi AI tư vấn cho FO",237,"01/10/2026 05:27",,,01/31/2026,17,6,0,69.761,5.366,6,0,0,6,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/01/2026,7,3,0,17.814,2.969,3,0,0,3,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/02/2026,5,2,0,22.92,5.73,2,0,0,2,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/03/2026,7,3,0,26.867,3.358,3,0,0,3,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/04/2026,3,3,0,15.624,5.208,3,0,0,3,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/05/2026,4,0,0,0.594,0.297,0,0,0,0,0,0,0,0
2204252666730462,,198980770851754,"Chim Cút",,9,"12/02/2025 23:54",,,01/06/2026,6,1,0,11.194,2.238,1,0,0,1,0,0,0,0
